year;month;day;dep_time;sched_dep_time;dep_delay;arr_time;sched_arr_time;arr_delay;carrier;flight;tailnum;origin;dest;air_time;distance;hour;minute;time_hour
2013; 6;14; 547; 540;  7; 757; 807;-10;UA; 318;N533UA;EWR;IAH;172;1400; 5;40;2013-06-14T09:00:00Z
2013; 8;15;1821;1818;  3;2057;2049;  8;UA;1531;N78506;EWR;DEN;213;1605;18;18;2013-08-15T22:00:00Z
2013; 3; 6;1122;1035; 47;1310;1243; 27;EV;4269;N11191;EWR;CHS; 92; 628;10;35;2013-03-06T15:00:00Z
2013; 7;18;2243;2055;108;2342;2230; 72;WN; 579;N936WN;LGA;MDW;102; 725;20;55;2013-07-19T00:00:00Z
2013; 9;23;1637;1636;  1;1802;1814;-12;EV;4702;N29906;EWR;GSO; 63; 445;16;36;2013-09-23T20:00:00Z
2013; 1;15; 742; 750; -8; 917; 940;-23;9E;3611;N8458A;JFK;PIT; 69; 340; 7;50;2013-01-15T12:00:00Z
2013; 6;30;NA; 900;NA;NA;1033;NA;UA; 544;NA;LGA;ORD;NA; 733; 9; 0;2013-06-30T13:00:00Z
2013; 1;10;1109;1115; -6;1258;1310;-12;MQ;4485;N725MQ;LGA;CMH; 79; 479;11;15;2013-01-10T16:00:00Z
2013; 9; 6; 953; 955; -2;1233;1310;-37;UA; 642;N588UA;JFK;SFO;314;2586; 9;55;2013-09-06T13:00:00Z
2013; 2; 6;1830;1659; 91;2243;2046;NA;9E;3375;N916XJ;JFK;SAT;NA;1587;16;59;2013-02-06T21:00:00Z
2013; 8;15; 802; 800;  2; 912; 909;  3;B6;1491;N265JB;JFK;ACK; 42; 199; 8; 0;2013-08-15T12:00:00Z
2013;11;29;1549;1600;-11;1848;1907;-19;B6;1117;N520JB;LGA;TPA;146;1010;16; 0;2013-11-29T21:00:00Z
2013;11;14;1622;1625; -3;1750;1822;-32;9E;2933;N8837B;JFK;RDU; 68; 427;16;25;2013-11-14T21:00:00Z
2013; 7;21;1350;1330; 20;1531;1515; 16;EV;4201;N19554;EWR;MEM;146; 946;13;30;2013-07-21T17:00:00Z
2013;10; 3;1532;1226;186;1731;1418;193;EV;4640;N12957;EWR;DAY; 82; 533;12;26;2013-10-03T16:00:00Z
2013; 6; 4;2049;2055; -6;2208;2215; -7;MQ;3744;N543MQ;EWR;ORD;114; 719;20;55;2013-06-05T00:00:00Z
2013;12;19; 618; 610;  8; 911; 921;-10;UA;1701;N14250;EWR;FLL;146;1065; 6;10;2013-12-19T11:00:00Z
2013; 4;29;1421;1419;  2;1721;1734;-13;UA;1670;N26226;EWR;SFO;337;2565;14;19;2013-04-29T18:00:00Z
2013;10;28;1109;1110; -1;1429;1430; -1;AA;1599;N3FSAA;LGA;MIA;155;1096;11;10;2013-10-28T15:00:00Z
2013; 3; 1;1352;1359; -7;1554;1600; -6;EV;4370;N17159;EWR;CHS;104; 628;13;59;2013-03-01T18:00:00Z
2013; 5;22;1900;1900;  0;2141;2147; -6;DL;  73;N1501P;JFK;ATL;102; 760;19; 0;2013-05-22T23:00:00Z
2013;11;18; 702; 705; -3; 852; 850;  2;WN;1352;N363SW;EWR;STL;149; 872; 7; 5;2013-11-18T12:00:00Z
2013; 3;23;1443;1448; -5;1540;1556;-16;EV;4363;N13566;EWR;BOS; 36; 200;14;48;2013-03-23T18:00:00Z
2013; 2;21;1645;1600; 45;1822;1739; 43;UA; 687;N408UA;LGA;ORD;128; 733;16; 0;2013-02-21T21:00:00Z
2013;12; 4;1446;1451; -5;1708;1742;-34;UA;1270;N37252;EWR;MCO;128; 937;14;51;2013-12-04T19:00:00Z
2013; 9; 6;1306;1300;  6;1408;1434;-26;UA; 681;N426UA;LGA;ORD;105; 733;13; 0;2013-09-06T17:00:00Z
2013; 6;10;2152;2034; 78; 217;  30;107;UA;1071;N36280;EWR;BQN;222;1585;20;34;2013-06-11T00:00:00Z
2013; 6;17;1255;1255;  0;1524;1546;-22;UA;1641;N17122;EWR;MCO;130; 937;12;55;2013-06-17T16:00:00Z
2013;12;14;1001;1005; -4;1238;1212; 26;US; 855;N742PS;LGA;CLT;100; 544;10; 5;2013-12-14T15:00:00Z
2013; 3;16;1947;1950; -3;2055;2044; 11;EV;4457;N48901;EWR;PHL; 31;  80;19;50;2013-03-16T23:00:00Z
2013; 1;18;1603;1605; -2;1934;1944;-10;DL;1508;N903DE;JFK;RSW;167;1074;16; 5;2013-01-18T21:00:00Z
2013; 4;20;1531;1530;  1;1900;1905; -5;AA;  85;N389AA;JFK;SFO;355;2586;15;30;2013-04-20T19:00:00Z
2013;10;23;1653;1700; -7;1954;1940; 14;DL;1499;N980DL;LGA;ATL;122; 762;17; 0;2013-10-23T21:00:00Z
2013; 8;23;1158;1200; -2;1356;1355;  1;US;1979;N198UW;JFK;CLT; 86; 541;12; 0;2013-08-23T16:00:00Z
2013; 2; 3; 646; 630; 16; 813; 810;  3;AA; 303;N3AGAA;LGA;ORD;113; 733; 6;30;2013-02-03T11:00:00Z
2013; 8;27;1225;1230; -5;1358;1422;-24;EV;4640;N13124;EWR;DAY; 75; 533;12;30;2013-08-27T16:00:00Z
2013; 2;21;2122;2115;  7;2307;2309; -2;EV;4700;N14916;EWR;CLT; 83; 529;21;15;2013-02-22T02:00:00Z
2013; 2;25;1921;1925; -4;2037;2105;-28;WN;2714;N762SW;LGA;MKE;118; 738;19;25;2013-02-26T00:00:00Z
2013; 5;25;1159;1151;  8;1422;1414;  8;FL; 347;N948AT;LGA;ATL;104; 762;11;51;2013-05-25T15:00:00Z
2013; 5;30;1602;1557;  5;1842;1914;-32;DL;1043;N638DL;JFK;SEA;303;2422;15;57;2013-05-30T19:00:00Z
2013; 9;21; 757; 800; -3;1017;1047;-30;DL;1959;N3739P;JFK;MCO;119; 944; 8; 0;2013-09-21T12:00:00Z
2013; 8; 6;1703;1659;  4;1802;1825;-23;UA; 244;N821UA;EWR;BOS; 36; 200;16;59;2013-08-06T20:00:00Z
2013; 1;19; 809; 815; -6; 958;1010;-12;MQ;4490;N725MQ;LGA;CMH; 84; 479; 8;15;2013-01-19T13:00:00Z
2013; 4;18;2252;2245;  7;   5;   8; -3;B6; 112;N559JB;JFK;BUF; 51; 301;22;45;2013-04-19T02:00:00Z
2013; 3;15;1051;1050;  1;1332;1402;-30;UA;1183;N38257;EWR;RSW;138;1068;10;50;2013-03-15T14:00:00Z
2013; 7;29; 946; 945;  1;1104;1125;-21;AA; 317;N546AA;LGA;ORD;105; 733; 9;45;2013-07-29T13:00:00Z
2013; 4;13;2106;2040; 26;2220;2200; 20;MQ;4449;N804MQ;JFK;DCA; 44; 213;20;40;2013-04-14T00:00:00Z
2013; 2;25; 855; 900; -5;1011;1020; -9;US;2120;N950UW;LGA;BOS; 35; 184; 9; 0;2013-02-25T14:00:00Z
2013; 9;13;1942;1919; 23;2239;2234;  5;B6;  71;N587JB;JFK;SLC;259;1990;19;19;2013-09-13T23:00:00Z
2013; 8;11;1340;1325; 15;1505;1505;  0;MQ;3493;N717MQ;LGA;CLE; 66; 419;13;25;2013-08-11T17:00:00Z
2013; 2; 8;1218;1015;123;1506;1334; 92;UA;1515;N76516;LGA;IAH;204;1416;10;15;2013-02-08T15:00:00Z
2013; 4;21; 752; 759; -7;1030;1014; 16;EV;4136;N12160;EWR;MSY;183;1167; 7;59;2013-04-21T11:00:00Z
2013; 3;24;1109;1056; 13;1313;1324;-11;UA; 405;N597UA;LGA;DEN;220;1620;10;56;2013-03-24T14:00:00Z
2013; 4; 8;2143;2146; -3; 116; 142;-26;B6; 701;N318JB;JFK;SJU;189;1598;21;46;2013-04-09T01:00:00Z
2013; 8;25; 558; 600; -2; 820; 830;-10;AA; 707;N3CLAA;LGA;DFW;166;1389; 6; 0;2013-08-25T10:00:00Z
2013;11;24;2047;2045;  2;  27;2359; 28;B6;1295;N606JB;JFK;AUS;216;1521;20;45;2013-11-25T01:00:00Z
2013; 1;25; 756; 759; -3;1115;1115;  0;UA;1539;N87531;EWR;DFW;230;1372; 7;59;2013-01-25T12:00:00Z
2013; 6; 7; 934; 935; -1;1058;1054;  4;B6;  20;N238JB;JFK;ROC; 52; 264; 9;35;2013-06-07T13:00:00Z
2013;12;11; 738; 745; -7;1038;1043; -5;B6;1717;N526JB;LGA;TPA;160;1010; 7;45;2013-12-11T12:00:00Z
2013;12;19;1949;1953; -4;2145;2203;-18;EV;4370;N14907;EWR;CHS; 94; 628;19;53;2013-12-20T00:00:00Z
2013;10;25;1707;1715; -8;1920;1905; 15;AA; 345;N492AA;LGA;ORD;118; 733;17;15;2013-10-25T21:00:00Z
2013; 4; 2;2040;1935; 65;2344;2220; 84;EV;4204;N18102;EWR;OKC;217;1325;19;35;2013-04-02T23:00:00Z
2013; 5; 9; 901; 900;  1;1107;1115; -8;DL; 181;N358NW;LGA;DTW; 77; 502; 9; 0;2013-05-09T13:00:00Z
2013; 6;28;1721;1621; 60;1826;1742; 44;UA;1110;N76504;EWR;BOS; 41; 200;16;21;2013-06-28T20:00:00Z
2013; 5; 6;1925;1930; -5;2042;2117;-35;DL; 975;N314NB;LGA;PIT; 59; 335;19;30;2013-05-06T23:00:00Z
2013; 2;13; 652; 636; 16;1002; 945; 17;UA;1701;N37273;EWR;FLL;163;1065; 6;36;2013-02-13T11:00:00Z
2013; 5;23;NA;1931;NA;NA;2216;NA;EV;4204;N14117;EWR;OKC;NA;1325;19;31;2013-05-23T23:00:00Z
2013; 5;11; 828; 830; -2;1127;1147;-20;UA;1201;N18119;JFK;LAX;315;2475; 8;30;2013-05-11T12:00:00Z
2013; 4;20;2004;1958;  6;2224;2221;  3;UA;1416;N27733;EWR;MSY;182;1167;19;58;2013-04-20T23:00:00Z
2013; 6;23;1300;1255;  5;1532;1522; 10;EV;5966;N22909;EWR;ATL;121; 746;12;55;2013-06-23T16:00:00Z
2013; 4; 5;1528;1459; 29;1806;1718; 48;B6;1275;N216JB;JFK;CHS;124; 636;14;59;2013-04-05T18:00:00Z
2013; 9;27;1306;1239; 27;1449;1420; 29;EV;4335;N21537;EWR;CMH; 73; 463;12;39;2013-09-27T16:00:00Z
2013; 7;23;1311;1315; -4;1450;1505;-15;US;1291;N112US;EWR;CLT; 78; 529;13;15;2013-07-23T17:00:00Z
2013; 3;14;1638;1600; 38;1752;1717; 35;US;2181;N744P;LGA;DCA; 45; 214;16; 0;2013-03-14T20:00:00Z
2013; 9;15;1309;1310; -1;1553;1615;-22;UA;1158;N16709;EWR;MIA;148;1085;13;10;2013-09-15T17:00:00Z
2013; 1;30; 802; 810; -8;1234;1315;-41;AA; 655;N5EXAA;JFK;STT;186;1623; 8;10;2013-01-30T13:00:00Z
2013;12; 2;1154;1047; 67;1511;1353; 78;B6; 971;N535JB;LGA;FLL;164;1076;10;47;2013-12-02T15:00:00Z
2013; 7;25;1658;1630; 28;2020;1939; 41;B6; 423;N523JB;JFK;LAX;322;2475;16;30;2013-07-25T20:00:00Z
2013; 5; 5; 739; 730;  9;1011;1021;-10;UA;1693;N36469;EWR;IAH;187;1400; 7;30;2013-05-05T11:00:00Z
2013; 7;19;1149;1158; -9;1306;1330;-24;EV;5795;N13994;EWR;PIT; 52; 319;11;58;2013-07-19T15:00:00Z
2013; 9; 8;1825;1755; 30;2029;2028;  1;DL;1629;N373DA;JFK;LAS;279;2248;17;55;2013-09-08T21:00:00Z
2013; 3;29; 826; 830; -4;1045;1108;-23;DL; 269;N994DL;JFK;ATL;113; 760; 8;30;2013-03-29T12:00:00Z
2013; 4;19;2031;1855; 96;  47;2240;127;VX;  29;N842VA;JFK;SFO;376;2586;18;55;2013-04-19T22:00:00Z
2013; 9;27;1355;1359; -4;1645;1654; -9;AA;1151;N3CDAA;LGA;DFW;181;1389;13;59;2013-09-27T17:00:00Z
2013; 5;28;2238;2245; -7;2350;   1;-11;B6;  30;N328JB;JFK;ROC; 50; 264;22;45;2013-05-29T02:00:00Z
2013; 2;14;1434;1437; -3;1536;1544; -8;EV;4372;N14916;EWR;DCA; 42; 199;14;37;2013-02-14T19:00:00Z
2013; 8;21; 927; 920;  7;1154;1210;-16;AA;1223;N4XWAA;EWR;DFW;180;1372; 9;20;2013-08-21T13:00:00Z
2013; 9; 3; 808; 815; -7;1040;1042; -2;DL;1429;N672DL;JFK;LAS;293;2248; 8;15;2013-09-03T12:00:00Z
2013; 9;10;1846;1825; 21;2049;2037; 12;DL;2044;N338NW;JFK;DTW; 78; 509;18;25;2013-09-10T22:00:00Z
2013; 1; 8;1740;1730; 10;1853;1855; -2;WN; 216;N211WN;EWR;MDW;112; 711;17;30;2013-01-08T22:00:00Z
2013; 4;16; 918; 925; -7;1053;1110;-17;AA;1855;N4XPAA;LGA;STL;132; 888; 9;25;2013-04-16T13:00:00Z
2013; 4;28;1155;1200; -5;1316;1311;  5;US;2173;N953UW;LGA;DCA; 48; 214;12; 0;2013-04-28T16:00:00Z
2013; 7;18;1202;1200;  2;1343;1354;-11;EV;4640;N13992;EWR;DAY; 76; 533;12; 0;2013-07-18T16:00:00Z
2013;11;25; 609; 600;  9; 756; 756;  0;DL;1517;N348NB;EWR;DTW; 86; 488; 6; 0;2013-11-25T11:00:00Z
2013; 8;13;1418;1418;  0;1647;1647;  0;UA; 325;N808UA;EWR;LAS;309;2227;14;18;2013-08-13T18:00:00Z
2013; 2;16; 957;1000; -3;1115;1116; -1;EV;4689;N14977;EWR;IAD; 54; 212;10; 0;2013-02-16T15:00:00Z
2013; 5;14;1652;1700; -8;1803;1830;-27;MQ;4410;N850MQ;JFK;DCA; 45; 213;17; 0;2013-05-14T21:00:00Z
2013; 1; 4;1954;2000; -6;2228;2243;-15;DL;1147;N635DL;LGA;ATL;110; 762;20; 0;2013-01-05T01:00:00Z
2013; 3; 7;1630;1629;  1;1920;1937;-17;UA;1624;N77296;EWR;FLL;146;1065;16;29;2013-03-07T21:00:00Z
2013;11; 9;1624;1627; -3;1847;1846;  1;EV;3827;N15980;EWR;SAV;107; 708;16;27;2013-11-09T21:00:00Z
2013; 6;24;1159;1200; -1;1435;1450;-15;AA;   3;N319AA;JFK;LAX;316;2475;12; 0;2013-06-24T16:00:00Z
2013; 5;17; 751; 755; -4;1035;1045;-10;B6; 341;N641JB;JFK;SRQ;141;1041; 7;55;2013-05-17T11:00:00Z
2013; 5; 3; 844; 845; -1;1049;1047;  2;US;1429;N766US;LGA;CLT; 86; 544; 8;45;2013-05-03T12:00:00Z
2013; 6; 3;2036;1855;101;2244;2059;105;US;1491;N562UW;LGA;CLT; 83; 544;18;55;2013-06-03T22:00:00Z
2013; 7;19;1052;1100; -8;1150;1211;-21;US;2124;N944UW;LGA;BOS; 42; 184;11; 0;2013-07-19T15:00:00Z
2013; 5; 6;1632;1635; -3;1943;1954;-11;B6;  15;N729JB;JFK;FLL;155;1069;16;35;2013-05-06T20:00:00Z
2013; 7;10;NA;1702;NA;NA;2003;NA;UA;1661;NA;LGA;IAH;NA;1416;17; 2;2013-07-10T21:00:00Z
2013;12; 2; 759; 803; -4;1019;1032;-13;UA; 561;N585UA;LGA;DEN;232;1620; 8; 3;2013-12-02T13:00:00Z
2013;11;20;1623;1627; -4;1858;1846; 12;EV;4294;N14902;EWR;SAV;108; 708;16;27;2013-11-20T21:00:00Z
2013; 8; 9;1743;1706; 37;2155;2111; 44;B6; 803;N536JB;JFK;SJU;196;1598;17; 6;2013-08-09T21:00:00Z
2013;12; 3; 555; 600; -5; 848; 856; -8;B6; 371;N586JB;LGA;FLL;148;1076; 6; 0;2013-12-03T11:00:00Z
2013;12;29; 906; 849; 17;1118;1106; 12;EV;4111;N14542;EWR;CHS;104; 628; 8;49;2013-12-29T13:00:00Z
2013;11;17;1748;1721; 27;2125;2055; 30;B6; 415;N796JB;JFK;SFO;368;2586;17;21;2013-11-17T22:00:00Z
2013;12; 2;1212;1219; -7;1405;1416;-11;EV;3806;N15983;EWR;DAY; 87; 533;12;19;2013-12-02T17:00:00Z
2013;11;25; 649; 650; -1; 949; 919; 30;UA; 343;N585UA;LGA;DEN;243;1620; 6;50;2013-11-25T11:00:00Z
2013; 9;10;1258;1300; -2;1410;1415; -5;US;2181;N768US;LGA;DCA; 43; 214;13; 0;2013-09-10T17:00:00Z
2013; 5;21; 756; 756;  0; 937; 931;  6;B6;1103;N198JB;JFK;RDU; 65; 427; 7;56;2013-05-21T11:00:00Z
2013;10;26;1513;1446; 27;1833;1754; 39;B6; 301;N638JB;JFK;FLL;148;1069;14;46;2013-10-26T18:00:00Z
2013;11; 7;2130;2040; 50;  18;2326; 52;EV;4204;N14198;EWR;OKC;207;1325;20;40;2013-11-08T01:00:00Z
2013;10;27;1310;1315; -5;1448;1506;-18;US; 802;N127UW;EWR;CLT; 77; 529;13;15;2013-10-27T17:00:00Z
2013; 2;15; 728; 729; -1;1041;1026; 15;B6; 361;N607JB;LGA;PBI;170;1035; 7;29;2013-02-15T12:00:00Z
2013;10;25;1438;1417; 21;1701;1646; 15;UA; 587;N823UA;EWR;LAS;298;2227;14;17;2013-10-25T18:00:00Z
2013; 1;16; 659; 635; 24;1042;1004; 38;UA;1692;N27213;EWR;SFO;354;2565; 6;35;2013-01-16T11:00:00Z
2013; 5; 8;   2;2127;155; 156;2337;139;EV;4419;N17115;EWR;MCI;151;1092;21;27;2013-05-09T01:00:00Z
2013; 9; 4; 726; 725;  1; 957;1015;-18;AA;1381;N4XEAA;EWR;DFW;176;1372; 7;25;2013-09-04T11:00:00Z
2013; 3;18; 742; 638; 64;NA; 951;NA;UA; 387;N536UA;EWR;LAX;NA;2454; 6;38;2013-03-18T10:00:00Z
2013; 2;25;1355;1245; 70;1716;1550; 86;AA; 745;N3GKAA;LGA;DFW;220;1389;12;45;2013-02-25T17:00:00Z
2013;12;16;1333;1329;  4;1542;1538;  4;EV;4687;N14116;EWR;CVG;101; 569;13;29;2013-12-16T18:00:00Z
2013; 1; 5;1959;2000; -1;2109;2143;-34;DL; 402;N316NB;JFK;BOS; 31; 187;20; 0;2013-01-06T01:00:00Z
2013;10;14;1205;1210; -5;1327;1330; -3;MQ;3461;N528MQ;LGA;BNA;102; 764;12;10;2013-10-14T16:00:00Z
2013; 8;30; 754; 750;  4;NA;1040;NA;MQ;3052;N512MQ;JFK;TPA;NA;1005; 7;50;2013-08-30T11:00:00Z
2013; 9;25;1558;1605; -7;1747;1826;-39;9E;3448;N902XJ;JFK;CVG; 87; 589;16; 5;2013-09-25T20:00:00Z
2013; 3; 8; 625; 620;  5;1216;1102; 74;B6; 709;N612JB;JFK;SJU;192;1598; 6;20;2013-03-08T11:00:00Z
2013;10;11;2316;2106;130; 145;2354;111;UA; 475;N479UA;EWR;IAH;181;1400;21; 6;2013-10-12T01:00:00Z
2013; 3; 3;1929;1850; 39;2134;2115; 19;9E;3443;N903XJ;JFK;MCI;158;1113;18;50;2013-03-03T23:00:00Z
2013; 7;24;1807;1725; 42;2101;2045; 16;AA; 221;N5FTAA;JFK;MIA;143;1089;17;25;2013-07-24T21:00:00Z
2013; 7;11;1024;1029; -5;1138;1141; -3;EV;3853;N14916;EWR;BNA;114; 748;10;29;2013-07-11T14:00:00Z
2013; 7; 2;1344;1300; 44;1502;1425; 37;UA;1042;N12116;EWR;ORD;109; 719;13; 0;2013-07-02T17:00:00Z
2013; 3;29; 929; 925;  4;1042;1047; -5;B6; 108;N527JB;JFK;BUF; 53; 301; 9;25;2013-03-29T13:00:00Z
2013; 5;29;1427;1345; 42;1737;1700; 37;AA; 117;N5CLAA;JFK;LAX;349;2475;13;45;2013-05-29T17:00:00Z
2013; 4;28; 720; 730;-10; 804; 837;-33;US;1153;N963UW;LGA;PHL; 30;  96; 7;30;2013-04-28T11:00:00Z
2013;11;20;1950;1950;  0;2152;2140; 12;MQ;3573;N517MQ;LGA;CMH; 74; 479;19;50;2013-11-21T00:00:00Z
2013; 2;24; 925; 930; -5;1229;1242;-13;B6; 375;N638JB;LGA;FLL;161;1076; 9;30;2013-02-24T14:00:00Z
2013; 3; 2; 711; 720; -9; 819; 848;-29;FL; 850;N926AT;LGA;MKE;109; 738; 7;20;2013-03-02T12:00:00Z
2013; 9;22;1557;1600; -3;1930;1825; 65;9E;3347;N604LR;JFK;DTW; 85; 509;16; 0;2013-09-22T20:00:00Z
2013;10;16;2027;2040;-13;2225;2258;-33;9E;4033;N8837B;LGA;TYS; 99; 647;20;40;2013-10-17T00:00:00Z
2013;11;16;1117;1100; 17;1330;1335; -5;EV;4679;N14180;EWR;JAX;115; 820;11; 0;2013-11-16T16:00:00Z
2013; 8;10;1942;1955;-13;2100;2127;-27;FL; 354;N937AT;LGA;CAK; 64; 397;19;55;2013-08-10T23:00:00Z
2013; 5; 5;1737;1745; -8;1926;2021;-55;DL; 884;N371NW;LGA;DEN;204;1620;17;45;2013-05-05T21:00:00Z
2013; 9; 5;1656;1700; -4;1905;1937;-32;DL;1499;N967DL;LGA;ATL;101; 762;17; 0;2013-09-05T21:00:00Z
2013; 5;14;2144;2040; 64; 107;  38; 29;UA;1071;N33289;EWR;BQN;190;1585;20;40;2013-05-15T00:00:00Z
2013; 1; 3;1455;1500; -5;1712;1657; 15;EV;4326;N12567;EWR;CLT;100; 529;15; 0;2013-01-03T20:00:00Z
2013;12;19;1946;1829; 77;2110;2018; 52;EV;5274;N758EV;LGA;BNA;114; 764;18;29;2013-12-19T23:00:00Z
2013; 3;13; 656; 700; -4; 948;1029;-41;UA;1162;N29717;EWR;SNA;326;2434; 7; 0;2013-03-13T11:00:00Z
2013;11;18;1646;1650; -4;1903;1906; -3;9E;2910;N924XJ;JFK;CVG;101; 589;16;50;2013-11-18T21:00:00Z
2013; 4; 3; 550; 600;-10; 831; 852;-21;B6; 371;N505JB;LGA;FLL;146;1076; 6; 0;2013-04-03T10:00:00Z
2013; 5;29;1150;1159; -9;1449;1459;-10;DL;1174;N942DL;LGA;PBI;141;1035;11;59;2013-05-29T15:00:00Z
2013; 7; 4;1011;1014; -3;1206;1227;-21;EV;5806;N14116;EWR;OMA;151;1134;10;14;2013-07-04T14:00:00Z
2013; 6; 4; 735; 740; -5;1024;1040;-16;AA; 715;N578AA;LGA;DFW;197;1389; 7;40;2013-06-04T11:00:00Z
2013; 3;26;1541;1543; -2;1731;1745;-14;EV;4703;N12142;EWR;GRR; 88; 605;15;43;2013-03-26T19:00:00Z
2013;11;17;1600;1600;  0;1926;1947;-21;DL; 409;N721TW;JFK;SFO;360;2586;16; 0;2013-11-17T21:00:00Z
2013; 7;19;1655;1640; 15;1850;1813; 37;9E;4013;N8884E;JFK;PHL; 40;  94;16;40;2013-07-19T20:00:00Z
2013; 7;25;2047;1800;167;2234;1958;156;EV;4410;N12163;EWR;CAE; 87; 602;18; 0;2013-07-25T22:00:00Z
2013;10;27; 753; 756; -3; 944; 959;-15;US;1733;N536UW;LGA;CLT; 80; 544; 7;56;2013-10-27T11:00:00Z
2013; 7;13;1024; 910; 74;1214;1106; 68;EV;5222;N200PQ;EWR;DTW; 75; 488; 9;10;2013-07-13T13:00:00Z
2013;12; 3;1551;1550;  1;1917;1915;  2;AA;1410;N3AUAA;LGA;MIA;159;1096;15;50;2013-12-03T20:00:00Z
2013; 6; 1;2251;2255; -4;2400;   4; -4;B6;1018;N634JB;JFK;BOS; 41; 187;22;55;2013-06-02T02:00:00Z
2013; 7;28;1231;1234; -3;1332;1350;-18;UA; 244;N439UA;EWR;BOS; 39; 200;12;34;2013-07-28T16:00:00Z
2013;11;15;1758;1800; -2;2050;2120;-30;UA;1152;N15710;EWR;PDX;335;2434;18; 0;2013-11-15T23:00:00Z
2013; 8;29;1157;1200; -3;1318;1310;  8;WN; 295;N926WN;EWR;MDW;108; 711;12; 0;2013-08-29T16:00:00Z
2013;11;20; 623; 630; -7; 818; 805; 13;AA; 303;N467AA;LGA;ORD;118; 733; 6;30;2013-11-20T11:00:00Z
2013;11;10;1003;1010; -7;1111;1129;-18;EV;5736;N836AS;LGA;IAD; 47; 229;10;10;2013-11-10T15:00:00Z
2013; 5;19;1237;1245; -8;1335;1350;-15;AA;1850;N3HEAA;JFK;BOS; 34; 187;12;45;2013-05-19T16:00:00Z
2013; 5; 5;1222;1228; -6;1332;1347;-15;B6;  66;N317JB;JFK;BUF; 51; 301;12;28;2013-05-05T16:00:00Z
2013; 3;23;1634;1629;  5;1843;1850; -7;EV;4294;N24103;EWR;SAV;110; 708;16;29;2013-03-23T20:00:00Z
2013; 5;19; 634; 640; -6;1020;1040;-20;AA; 413;N3BEAA;JFK;SJU;195;1598; 6;40;2013-05-19T10:00:00Z
2013; 6;18; 725; 730; -5;1033;1039; -6;UA; 421;N592UA;EWR;SFO;344;2565; 7;30;2013-06-18T11:00:00Z
2013; 8; 3;1245;1250; -5;1512;1514; -2;EV;4679;N11535;EWR;JAX;123; 820;12;50;2013-08-03T16:00:00Z
2013;10;14; 825; 836;-11; 922; 944;-22;B6;2280;N354JB;EWR;BOS; 38; 200; 8;36;2013-10-14T12:00:00Z
2013; 1;21;1322;1325; -3;1513;1505;  8;MQ;4475;N722MQ;LGA;RDU; 77; 431;13;25;2013-01-21T18:00:00Z
2013; 1; 5;1831;1836; -5;1952;2010;-18;B6; 130;N198JB;JFK;BUF; 62; 301;18;36;2013-01-05T23:00:00Z
2013; 4;26;1805;1800;  5;2102;2113;-11;UA;1165;N57852;EWR;LAX;323;2454;18; 0;2013-04-26T22:00:00Z
2013;12;14;1054;1048;  6;1426;1354; 32;B6; 971;N520JB;LGA;FLL;163;1076;10;48;2013-12-14T15:00:00Z
2013; 2; 3; 810; 809;  1; 956;1013;-17;EV;4479;N14570;EWR;MYR; 87; 550; 8; 9;2013-02-03T13:00:00Z
2013; 6; 3;1442;1450; -8;1739;1746; -7;B6; 629;N373JB;JFK;HOU;198;1428;14;50;2013-06-03T18:00:00Z
2013; 6;29; 910; 840; 30;1153;1122; 31;B6;1783;N630JB;JFK;MCO;135; 944; 8;40;2013-06-29T12:00:00Z
2013; 6;13;1214;1210;  4;1400;1404; -4;EV;4640;N29906;EWR;DAY; 85; 533;12;10;2013-06-13T16:00:00Z
2013;10;25;1758;1649; 69;2015;1903; 72;EV;4294;N14573;EWR;SAV;105; 708;16;49;2013-10-25T20:00:00Z
2013; 8;20; 810; 815; -5;1016;1033;-17;DL; 914;N364NW;LGA;DEN;198;1620; 8;15;2013-08-20T12:00:00Z
2013; 5;31; 733; 740; -7;1025;1040;-15;AA; 715;N504AA;LGA;DFW;201;1389; 7;40;2013-05-31T11:00:00Z
2013; 8;26;1955;1940; 15;2153;2147;  6;9E;3376;N903XJ;JFK;RDU; 63; 427;19;40;2013-08-26T23:00:00Z
2013; 1;31;NA;1635;NA;NA;1810;NA;MQ;3695;N544MQ;EWR;ORD;NA; 719;16;35;2013-01-31T21:00:00Z
2013;11;21;1700;1700;  0;1835;1840; -5;WN;2960;N253WN;LGA;BNA;118; 764;17; 0;2013-11-21T22:00:00Z
2013; 3;28;1024;1030; -6;1335;1410;-35;VX;  23;N844VA;JFK;SFO;344;2586;10;30;2013-03-28T14:00:00Z
2013; 6;13; 656; 658; -2; 919; 915;  4;UA;1138;N17730;EWR;PHX;296;2133; 6;58;2013-06-13T10:00:00Z
2013; 2; 8;NA;1640;NA;NA;1835;NA;WN; 372;N707SA;LGA;STL;NA; 888;16;40;2013-02-08T21:00:00Z
2013; 1;22;1137;1140; -3;1440;1445; -5;AA;1623;N3GRAA;EWR;MIA;159;1085;11;40;2013-01-22T16:00:00Z
2013;12;27;1820;1529;171;2134;1825;189;B6; 573;N766JB;EWR;TPA;152; 997;15;29;2013-12-27T20:00:00Z
2013; 2; 6; 922; 930; -8;1203;1245;-42;B6; 375;N584JB;LGA;FLL;137;1076; 9;30;2013-02-06T14:00:00Z
